IP address,Protocol,Packet Size,Flow Duration,Packets per Second,Min Flow Time,Mean Flow Time,Max Flow Time,Communication_Frequency,device,Status
192.168.137.17,QUIC,660,104.00881,1,104.00881,104.00881,104.00881,0.01922914,Non IoT-device,Not Available
192.168.137.17,QUIC,611,13.314752,1,0.069852,6.657376,13.2449,0.225313998,Non IoT-device,Not Available
192.168.137.17,QUIC,155,4.539306,1,4.539306,4.539306,4.539306,0.440595985,Non IoT-device,Not Available
192.168.137.17,QUIC,196,142.032482,1,142.032482,142.032482,142.032482,0.014081286,Non IoT-device,Not Available
192.168.137.17,QUIC,85,140.292353,1,0,2.377836492,61.738891,0.427678335,Non IoT-device,Not Available
192.168.137.17,QUIC,1150,22.050901,1,22.050901,22.050901,22.050901,0.090699242,Non IoT-device,Not Available
192.168.137.17,QUIC,379,142.8613,1,142.8613,142.8613,142.8613,0.013999593,Non IoT-device,Not Available
192.168.137.17,QUIC,199,0.004655,430,0.004655,0.004655,0.004655,429.6455424,Non IoT-device,Not Available
192.168.137.17,QUIC,217,101.25343,1,101.25343,101.25343,101.25343,0.019752417,Non IoT-device,Not Available
192.168.137.17,QUIC,221,62.403614,1,62.403614,62.403614,62.403614,0.032049426,Non IoT-device,Not Available
192.168.137.17,QUIC,93,101.542578,1,0.37669,25.3856445,69.980315,0.049240428,Non IoT-device,Not Available
192.168.137.17,QUIC,127,101.523191,1,0.070849,16.92053183,61.197298,0.068949763,Non IoT-device,Not Available
192.168.137.17,QUIC,89,101.529858,1,0.174879,11.28109533,62.307802,0.098493194,Non IoT-device,Not Available
192.168.137.17,QUIC,652,64.409443,1,64.409443,64.409443,64.409443,0.031051348,Non IoT-device,Not Available
192.168.137.17,QUIC,86,104.272928,1,0,3.159785697,59.901098,0.326067376,Non IoT-device,Not Available
192.168.137.17,QUIC,1223,69.305027,1,69.305027,69.305027,69.305027,0.028857936,Non IoT-device,Not Available
192.168.137.17,QUIC,224,2.139246,2,0.645914,1.069623,1.493332,1.402363263,Non IoT-device,Not Available
192.168.137.17,QUIC,363,0.001032,1938,0.001032,0.001032,0.001032,1937.984496,Non IoT-device,Not Available
192.168.137.17,QUIC,304,67.987526,1,8.062254,33.993763,59.925272,0.044125742,Non IoT-device,Not Available
192.168.137.17,QUIC,126,89.324222,1,7.500263,44.662111,81.823959,0.033585515,Non IoT-device,Not Available
192.168.137.17,QUIC,723,14.804267,1,14.804267,14.804267,14.804267,0.135096185,Non IoT-device,Not Available
192.168.137.17,QUIC,656,6.07771,1,6.07771,6.07771,6.07771,0.329071311,Non IoT-device,Not Available
192.168.137.17,QUIC,1242,2.311187,5,0,0.2311187,0.901212,4.7594591,Non IoT-device,Not Available
192.168.137.17,QUIC,1294,47.732471,3,0,0.353573859,23.11807,2.849213484,Non IoT-device,Not Available
192.168.137.17,QUIC,377,0.008895,225,0.008895,0.008895,0.008895,224.8454188,Non IoT-device,Not Available
192.168.137.17,QUIC,397,1.369935,2,1.369935,1.369935,1.369935,1.459923281,Non IoT-device,Not Available
192.168.137.17,QUIC,560,15.074073,1,7.098475,7.5370365,7.975598,0.199017213,Non IoT-device,Not Available
192.168.137.17,QUIC,422,15.316137,1,0.005745,1.5316137,5.064202,0.718196762,Non IoT-device,Not Available
192.168.137.17,QUIC,87,47.146211,1,0.009944,11.78655275,29.097617,0.106053061,Non IoT-device,Not Available
192.168.137.17,QUIC,434,15.508768,1,7.059989,7.754384,8.448779,0.193438963,Non IoT-device,Not Available
192.168.137.17,QUIC,658,7.25059,1,1.40803,3.625295,5.84256,0.413759432,Non IoT-device,Not Available
192.168.137.17,QUIC,465,1.211281,2,1.211281,1.211281,1.211281,1.651144532,Non IoT-device,Not Available
192.168.137.17,QUIC,578,41.316903,1,41.316903,41.316903,41.316903,0.048406339,Non IoT-device,Not Available
192.168.137.17,QUIC,535,41.847022,1,41.847022,41.847022,41.847022,0.047793126,Non IoT-device,Not Available
192.168.137.17,QUIC,558,2.757846,2,0.002038,0.919282,2.529871,1.450407311,Non IoT-device,Not Available
192.168.137.17,QUIC,447,2.354193,1,2.354193,2.354193,2.354193,0.849548019,Non IoT-device,Not Available
192.168.137.17,QUIC,303,13.030856,1,0.290232,4.343618667,10.938854,0.306963718,Non IoT-device,Not Available
192.168.137.17,QUIC,423,11.120816,1,2.810978,5.560408,8.309838,0.269764377,Non IoT-device,Not Available
192.168.137.17,QUIC,88,64.018823,1,0.00588,4.924524846,13.248972,0.218685682,Non IoT-device,Not Available
192.168.137.17,QUIC,421,12.73897,1,0.029728,3.1847425,10.227332,0.392496411,Non IoT-device,Not Available
192.168.137.17,QUIC,373,14.696408,1,14.696408,14.696408,14.696408,0.136087675,Non IoT-device,Not Available
192.168.137.17,QUIC,512,45.056613,1,0.418996,5.632076625,23.11807,0.199748703,Non IoT-device,Not Available
192.168.137.17,QUIC,1274,0.832854,8,0.000948,0.1665708,0.545809,7.204143824,Non IoT-device,Not Available
192.168.137.17,QUIC,416,2.612606,2,0.577181,1.306303,2.035425,1.148278768,Non IoT-device,Not Available
192.168.137.17,QUIC,478,3.778568,1,3.778568,3.778568,3.778568,0.529301047,Non IoT-device,Not Available
192.168.137.17,QUIC,474,0.754422,8,0.102355,0.1508844,0.288079,7.953108472,Non IoT-device,Not Available
192.168.137.17,QUIC,506,0.146244,14,0.146244,0.146244,0.146244,13.67577473,Non IoT-device,Not Available
192.168.137.17,QUIC,407,9.580658,1,9.580658,9.580658,9.580658,0.208753929,Non IoT-device,Not Available
192.168.137.17,QUIC,409,47.259751,1,8.642089,23.6298755,38.617662,0.063478963,Non IoT-device,Not Available
192.168.137.17,QUIC,627,4.934898,1,4.934898,4.934898,4.934898,0.405276867,Non IoT-device,Not Available
192.168.137.17,QUIC,92,13.684389,1,3.439649,6.8421945,10.24474,0.21922791,Non IoT-device,Not Available
192.168.137.17,QUIC,424,29.904238,1,7.212231,14.952119,22.692007,0.100320229,Non IoT-device,Not Available
192.168.137.17,QUIC,496,11.66334,1,11.66334,11.66334,11.66334,0.171477467,Non IoT-device,Not Available
192.168.137.17,QUIC,497,3.030917,1,3.030917,3.030917,3.030917,0.659866304,Non IoT-device,Not Available
192.168.137.17,QUIC,494,5.419029,1,5.419029,5.419029,5.419029,0.369069809,Non IoT-device,Not Available
192.168.137.17,QUIC,412,41.000069,1,41.000069,41.000069,41.000069,0.048780406,Non IoT-device,Not Available
192.168.137.17,QUIC,425,2.165735,1,2.165735,2.165735,2.165735,0.923474017,Non IoT-device,Not Available
192.168.137.17,QUIC,428,1.129834,2,1.129834,1.129834,1.129834,1.770171547,Non IoT-device,Not Available
192.168.137.17,QUIC,420,38.391114,1,0.625307,12.797038,35.904519,0.104190777,Non IoT-device,Not Available
192.168.137.17,QUIC,485,28.730105,1,28.730105,28.730105,28.730105,0.06961339,Non IoT-device,Not Available
192.168.137.17,QUIC,415,14.159275,1,14.159275,14.159275,14.159275,0.14125017,Non IoT-device,Not Available
192.168.137.17,QUIC,443,28.420074,1,28.420074,28.420074,28.420074,0.070372794,Non IoT-device,Not Available
192.168.137.17,QUIC,387,23.388048,1,4.657557,7.796016,9.524651,0.171027527,Non IoT-device,Not Available
192.168.137.17,QUIC,282,1.253083,2,1.253083,1.253083,1.253083,1.596063469,Non IoT-device,Not Available
192.168.137.17,SSDP,167,260.501958,1,20.46149,52.1003916,60.046758,0.023032456,Non IoT-device,Not Available
192.168.137.17,TCP,74,256.908274,2,0,0.669031964,16.292103,1.498589337,Non IoT-device,Not Available
192.168.137.17,TCP,66,278.302421,19,0,0.052658925,10.53728,18.99372625,Non IoT-device,Not Available
192.168.137.17,TCP,1466,230.17371,1,0,5.480326429,170.283245,0.186815427,Non IoT-device,Not Available
192.168.137.17,TCP,54,272.948302,2,0,0.874834301,46.151977,1.146737304,Non IoT-device,Not Available
192.168.137.17,TCP,1514,256.31442,1,0,1.086078051,86.716668,0.924645597,Non IoT-device,Not Available
192.168.137.17,TCP,78,273.517511,2,0,0.640556232,36.005004,1.564799264,Non IoT-device,Not Available
192.168.137.17,TCP,104,128.754578,1,128.754578,128.754578,128.754578,0.015533428,Non IoT-device,Not Available
192.168.137.17,TCP,97,111.977257,1,0,37.32575233,64.770464,0.035721539,Non IoT-device,Not Available
192.168.137.17,TCP,840,153.806532,1,0,51.268844,153.806532,0.026006698,Non IoT-device,Not Available
192.168.137.17,TCP,841,0,0,0,0,0,0,Non IoT-device,Not Available
192.168.137.17,TCP,1494,170.491287,1,0,34.0982574,168.058191,0.035192414,Non IoT-device,Not Available
192.168.137.17,TCP,101,150.421814,1,150.421814,150.421814,150.421814,0.013295944,Non IoT-device,Not Available
192.168.137.17,TCP,86,247.763601,1,0,1.950894496,119.040441,0.516621487,Non IoT-device,Not Available
192.168.137.17,TCP,94,125.502737,1,0,2.057421918,56.812728,0.494013131,Non IoT-device,Not Available
192.168.137.17,TCP,105,45.618498,1,45.618498,45.618498,45.618498,0.043841864,Non IoT-device,Not Available
192.168.137.17,TCP,1305,26.841783,1,0,8.947261,26.841783,0.149021397,Non IoT-device,Not Available
192.168.137.17,TCP,152,18.347589,1,18.347589,18.347589,18.347589,0.109006148,Non IoT-device,Not Available
192.168.137.17,TCP,108,3.308478,1,0.990798,1.654239,2.31768,0.906761357,Non IoT-device,Not Available
192.168.137.17,TCP,301,2.872484,1,2.872484,2.872484,2.872484,0.696261494,Non IoT-device,Not Available
192.168.137.17,TCP,583,12.089341,1,0.696705,6.0446705,11.392636,0.248152484,Non IoT-device,Not Available
192.168.137.17,TCP,1446,11.120188,1,11.120188,11.120188,11.120188,0.179853074,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,583,252.043306,1,0.228921,21.00360883,166.388224,0.051578438,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,192,254.029614,1,0.04236,23.09360127,145.018752,0.047238587,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,92,33.268271,1,33.268271,33.268271,33.268271,0.060117341,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,598,0.797693,3,0.797693,0.797693,0.797693,2.507230225,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,159,252.519291,1,0.007076,8.707561759,115.25177,0.118802805,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,165,253.686755,1,0.019672,6.342168875,90.04964,0.161616636,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,1514,1.225824,5,0,0.306456,0.556368,4.078888976,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,841,153.088229,1,0.988333,25.51470483,61.742272,0.045725266,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,104,253.62484,1,0.013541,6.503201026,64.941211,0.157713259,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,631,245.819297,1,0.020473,81.93976567,244.339997,0.016272116,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,663,0.183073,17,0.020473,0.0915365,0.1626,16.38690577,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,1236,8.694894,1,8.694894,8.694894,8.694894,0.230020055,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,652,0,0,0,0,0,0,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,108,251.000235,1,0.001551,16.733349,90.069024,0.06374496,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,840,152.352668,1,1.292859,21.76466686,78.563439,0.052509747,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,117,248.83716,1,0,5.1841075,94.971791,0.196915927,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,649,0.010202,687,0,0.001700333,0.004407,686.1399726,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,648,0.001528,1309,0.001528,0.001528,0.001528,1308.900524,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,650,0.005935,674,0,0.001978333,0.004583,673.9679865,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,864,150.742559,1,17.387159,37.68563975,59.499286,0.033169133,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,1348,148.589971,1,17.741949,49.52999033,99.848666,0.026919717,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,776,149.872937,1,0,18.73411713,56.409653,0.060050868,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,744,106.268303,1,2.076523,35.42276767,88.109677,0.037640575,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,732,52.395714,1,52.395714,52.395714,52.395714,0.038171061,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,839,28.746553,1,0.059508,9.582184333,27.973449,0.139147118,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,775,103.278395,1,103.278395,103.278395,103.278395,0.019365134,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,269,0.098668,21,0.098668,0.098668,0.098668,20.26999635,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,600,4.039547,1,4.039547,4.039547,4.039547,0.49510502,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,632,246.061828,1,0.271359,123.030914,245.790469,0.012192058,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,665,242.015536,1,1.119891,80.67184533,239.242928,0.016527865,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,1001,146.345592,1,3.301827,16.26062133,56.42181,0.068331406,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,662,240.59878,1,240.59878,240.59878,240.59878,0.008312594,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,633,243.462488,1,243.462488,243.462488,243.462488,0.008214818,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,833,185.821365,1,185.821365,185.821365,185.821365,0.010763025,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,768,138.942282,1,20.14211,34.7355705,49.14477,0.035986166,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,873,114.113874,1,114.113874,114.113874,114.113874,0.017526353,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,779,99.586247,1,3.452793,49.7931235,96.133454,0.030124642,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,112,117.061366,1,17.507416,58.530683,99.55395,0.025627584,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,640,118.453328,1,17.423866,39.48444267,61.517897,0.033768574,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,728,117.328111,1,17.424014,39.10937033,59.927433,0.034092426,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,806,17.404289,1,17.404289,17.404289,17.404289,0.114914203,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,834,117.087171,1,17.370883,39.029057,59.793951,0.034162581,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,130,1.769599,2,1.769599,1.769599,1.769599,1.130199554,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,809,18.538513,1,18.538513,18.538513,18.538513,0.107883518,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,770,75.739281,1,16.545243,37.8696405,59.194038,0.039609565,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,808,76.915964,1,32.300284,38.457982,44.61568,0.039003607,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,152,99.81698,1,99.81698,99.81698,99.81698,0.020036671,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,100,99.816205,1,42.294551,49.9081025,57.521654,0.03005524,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,96,99.688531,1,42.112766,49.8442655,57.575765,0.030093733,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,208,99.677562,1,99.677562,99.677562,99.677562,0.020064696,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,835,99.690863,1,99.690863,99.690863,99.690863,0.020062019,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,771,59.905333,1,59.905333,59.905333,59.905333,0.033386009,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,777,73.172182,1,2.681069,36.586091,70.491113,0.040999187,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,774,41.081586,1,41.081586,41.081586,41.081586,0.048683612,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,867,96.380604,1,96.380604,96.380604,96.380604,0.020751063,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,571,1.307131,2,1.307131,1.307131,1.307131,1.530068524,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,212,1.539277,2,1.539277,1.539277,1.539277,1.2993113,Non IoT-device,Not Available
192.168.137.17,TLSv1.2,1015,6.397501,1,6.397501,6.397501,6.397501,0.312622069,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,637,256.237729,1,256.237729,256.237729,256.237729,0.007805252,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,140,256.883628,1,0,3.669766114,35.217937,0.276389743,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,158,256.67151,1,0,3.290660385,92.219515,0.3077864,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,523,3.440518,1,3.440518,3.440518,3.440518,0.581307815,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,97,256.769585,1,0,3.334669935,43.456824,0.303774296,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,630,4.266252,2,0.153275,1.066563,2.946236,1.171988903,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,662,8.159557,1,0.109894,2.719852333,4.840952,0.490222692,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,728,248.388657,1,3.517518,124.1943285,244.871139,0.012077846,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,583,255.397049,1,0,8.513234967,52.689387,0.121379633,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,130,255.176735,1,0,5.429292234,62.997511,0.188104923,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,1466,13.296076,1,0.0001,2.6592152,13.267171,0.451260958,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,666,3.10193,2,0.922176,1.033976667,1.162611,1.289519751,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,606,65.22552,1,0.764664,32.61276,64.460856,0.045994267,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,638,112.78021,1,0.706673,56.390105,112.073537,0.026600412,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,146,247.029144,1,0,8.822469429,242.198945,0.117395055,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,614,245.310301,1,0.526542,81.77010033,243.753557,0.016305879,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,1514,147.850741,1,0,2.142764362,56.194373,0.473450451,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,676,0.771317,4,0.006779,0.3856585,0.764538,3.889451419,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,612,49.28396,1,0.006779,24.64198,49.277181,0.060871732,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,644,252.408302,1,0.032373,50.4816604,248.691657,0.023771009,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,586,8.68751,1,8.68751,8.68751,8.68751,0.230215562,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,670,130.769346,1,0,26.1538692,111.353691,0.045882313,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,1063,11.520537,3,0,0.371630226,9.595502,2.777648299,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,840,1.924002,5,0,0.274857429,0.909418,4.157999836,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,841,1.888733,6,0,0.1888733,1.536285,5.824010064,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,883,1.655857,2,1.655857,1.655857,1.655857,1.207833768,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,1135,0.857443,3,0.857443,0.857443,0.857443,2.332516564,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,448,209.681992,1,0.044928,52.420498,207.581769,0.023845634,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,1163,0.664839,4,0.664839,0.664839,0.664839,3.008247109,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,920,244.783015,1,244.783015,244.783015,244.783015,0.008170502,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,714,148.760381,1,41.431486,49.58679367,57.331883,0.02688888,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,101,253.561357,1,0,2.914498356,47.731121,0.347056038,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,165,9.322636,1,3.882776,4.661318,5.43986,0.321797397,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,915,1.463231,3,0,0.487743667,0.89176,2.733676364,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,134,197.288686,1,1.278923,39.4577372,132.069563,0.030412286,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,598,149.3209,1,0.000957,49.77363333,144.612218,0.026787945,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,161,0.005909,339,0.005909,0.005909,0.005909,338.4667456,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,1291,0.005909,847,0.001079,0.00147725,0.001906,846.1668641,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,157,0.006317,950,0,0.0012634,0.001906,949.8179516,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,175,148.275535,1,0.172638,29.655107,56.681557,0.040465206,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,366,0,0,0,0,0,0,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,144,149.093661,1,149.093661,149.093661,149.093661,0.013414387,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,136,64.052259,1,0.004154,21.350753,63.166523,0.062449007,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,124,209.091405,1,2.154645,104.5457025,206.93676,0.014347792,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,839,0.184053,55,0,0.020450333,0.182174,54.33217606,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,397,226.375261,1,226.375261,226.375261,226.375261,0.008834888,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,237,36.562502,1,9.923859,18.281251,26.638643,0.082051278,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,174,16.184091,1,16.184091,16.184091,16.184091,0.123578148,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,664,246.009479,1,3.376361,82.00315967,197.82476,0.016259536,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,168,50.486718,1,15.909284,25.243359,34.577434,0.059421569,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,853,0,0,0,0,0,0,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,600,6.780817,1,0.119807,3.3904085,6.66101,0.442424563,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,102,47.46949,1,0,11.8673725,32.363387,0.105330814,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,172,32.851344,1,9.323786,16.425672,23.527558,0.091320465,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,607,247.0271,1,247.0271,247.0271,247.0271,0.008096278,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,105,268.05962,1,0,3.672049589,43.878847,0.27605799,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,633,103.772256,1,103.772256,103.772256,103.772256,0.019272974,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,1029,13.408813,1,13.408813,13.408813,13.408813,0.149155634,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,749,204.763156,1,204.763156,204.763156,204.763156,0.009767382,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,682,27.345694,1,27.345694,27.345694,27.345694,0.073137657,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,557,144.599936,1,18.436747,48.19997867,98.746221,0.02766253,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,170,145.791215,1,46.286669,72.8956075,99.504546,0.020577372,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,420,141.390123,1,26.630405,70.6950615,114.759718,0.021217889,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,1305,31.619814,1,0,4.517116286,21.628643,0.253005916,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,669,242.371011,1,242.371011,242.371011,242.371011,0.008251812,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,273,103.870969,1,103.870969,103.870969,103.870969,0.019254658,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,551,238.497662,1,238.497662,238.497662,238.497662,0.008385826,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,674,139.403355,1,26.715595,69.7016775,112.68776,0.021520286,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,642,240.000697,1,0.088656,48.0001394,213.280592,0.024999927,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,416,26.723357,1,0,3.817622429,26.600253,0.299363587,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,610,242.329867,1,2.758711,80.77662233,212.956697,0.016506426,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,601,241.520653,1,241.520653,241.520653,241.520653,0.008280865,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,135,231.729517,1,0,17.82534746,48.369898,0.060415264,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,139,240.995118,1,3.239627,40.165853,98.327001,0.029046232,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,164,240.859395,1,0.474747,21.89630864,98.378204,0.049821598,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,645,226.10552,1,39.651837,75.36850667,94.03746,0.017690855,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,1427,75.04639,1,75.04639,75.04639,75.04639,0.026650183,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,147,18.289296,1,0.000265,9.144648,18.289031,0.164030371,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,131,168.830313,1,51.092516,84.4151565,117.737797,0.017769321,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,169,75.235429,1,18.539335,37.6177145,56.696094,0.039874831,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,1417,13.892908,1,13.892908,13.892908,13.892908,0.143958342,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,189,17.400376,1,17.400376,17.400376,17.400376,0.114940045,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,148,99.75819,1,0,24.9395475,56.713867,0.050121198,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,1401,99.454755,1,99.454755,99.454755,99.454755,0.020109647,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,152,99.74739,1,44.95411,49.873695,54.79328,0.030075975,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,681,200.950404,1,200.950404,200.950404,200.950404,0.009952705,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,451,98.86055,1,98.86055,98.86055,98.86055,0.020230517,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,602,41.784015,1,41.784015,41.784015,41.784015,0.047865194,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,517,94.03121,1,94.03121,94.03121,94.03121,0.021269534,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,329,86.939531,1,20.985428,43.4697655,65.954103,0.034506742,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,389,135.436963,1,135.436963,135.436963,135.436963,0.014767017,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,757,104.09793,1,50.68909,52.048965,53.40884,0.028819017,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,823,104.12048,1,50.636558,52.06024,53.483922,0.028812775,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,761,54.612696,1,54.612696,54.612696,54.612696,0.036621521,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,827,54.560906,1,54.560906,54.560906,54.560906,0.036656283,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,362,42.980748,1,42.980748,42.980748,42.980748,0.046532461,Non IoT-device,Not Available
192.168.137.17,TLSv1.3,484,42.927413,1,42.927413,42.927413,42.927413,0.046590276,Non IoT-device,Not Available
